this_dt,is_vbz,the_dt,place_nn,to_to,go_vb,after_in,not_rb,much_jj,people_nns,now_rb,popular_jj,menu_nn,long_rb,feel_vb,very_rb,t_nn,_nnp,a_dt,full_jj,set_nn,of_in,_jj,_nn,with_in,ice_nn,cream_nn,and_cc,hot_jj,5_cd,go_vbp,up_rp,fan_nn,we_prp,are_vbp,good_jj,service_nn,it_prp,_cc,39_cd,s_vb,little_jj,car_nn,if_in,lot_nn,building_nn,will_md,be_vb,first_jj,2_cd,baht_nn,long_jj,time_nn,but_cc,you_prp,other_jj,_cd,s_nn,just_rb,already_rb,low_jj,from_in,star_nn,theater_nn,in_in,i_nn,that_in,really_rb,cool_jj,there_ex,variety_nn,choose_vb,30_cd,per_in,piece_nn,up_rb,taste_nn,choose_vbp,buy_vb,yourself_prp,or_cc,delicious_jj,food_nn,for_in,who_wp,eat_vb,spicy_nn,can_md,shop_nn,has_vbz,sauce_nn,house_nn,second_jj,used_vbd,pig_nn,then_rb,again_rb,seafood_nn,price_nn,use_nn,that_dt,kind_nn,common_jj,sea_nn,fresh_jj,i_jj,eat_nn,enough_rb,what_wp,located_vbn,on_in,road_nn,at_in,restaurant_nn,atmosphere_nn,today_nn,do_vbp,much_rb,green_jj,tea_nn,desserts_nns,high_jj,stay_vb,friends_nns,because_in,glass_nn,size_nn,both_dt,rice_nn,sour_jj,soup_nn,deep_jj,fried_vbd,dessert_nn,quite_rb,i_nns,have_vbp,wait_vb,they_prp,come_vbp,order_nn,curry_nn,chicken_nn,so_in,us_prp,milk_nn,s_jj,small_jj,next_jj,school_nn,love_vbp,japanese_jj,here_rb,so_rb,great_jj,main_jj,focus_nn,fruit_nn,juice_nn,cake_nn,expensive_jj,sitting_vbg,music_nn,original_jj,korean_jj,three_cd,want_vbp,fish_jj,front_nn,fish_nn,like_in,noodles_nns,street_nn,mouth_nn,ever_rb,face_nn,big_jj,only_rb,each_dt,some_dt,that_wdt,enough_jj,name_nn,have_vb,meat_nn,egg_nn,as_rb,well_rb,come_vb,water_nn,cold_jj,door_nn,work_nn,all_dt,hard_jj,find_vb,pork_nn,normal_jj,think_vbp,went_vbd,still_rb,before_in,understand_vb,why_wrb,real_jj,worth_in,wait_nn,about_in,different_jj,ways_nns,an_dt,american_jj,raw_jj,tell_vb,story_nn,itself_prp,same_jj,owner_nn,known_vbn,as_in,by_in,brothers_nns,family_nn,make_vb,new_jj,quot_nn,i_cc,saw_vbd,mixed_jj,many_jj,does_vbz,taste_vb,which_wdt,french_jj,market_nn,experience_nn,way_nn,end_vb,gt_nn,speed_nn,value_nn,money_nn,four_cd,stars_nns,i_rb,difficult_jj,please_vb,me_prp,i_vb,one_cd,social_jj,world_nn,know_vb,how_wrb,put_vb,eye,catching_jj,color_nn,s_prp,filled_vbn,shrimp_nn,women_nns,anyone_nn,would_md,book_nn,than_in,out_rp,eaten_vbn,see_vbp,most_jjs,dark_jj,beautiful_jj,view_nn,store_nn,famous_jj,line_nn,under_in,city_nn,types_nns,single_jj,dish_nn,paste_nn,did_vbd,version_nn,serve_vb,paper_nn,put_vbd,s_rb,red_jj,bit_nn,when_wrb,comes_vbz,university_nn,young_jj,fall_vb,such_jj,i_vbz,every_dt,1_cd,free_jj,sushi_nn,forget_vb,compared_vbn,high,use_vb,traditional_jj,better_rbr,fast_rb,years_nns,i_vbp,been_vbn,do_vb,idea_nn,see_vb,reviews_nns,ordered_vbd,style_nn,want_vb,should_md,chinese_jj,quality_nn,used_vbn,behind_in,box_nn,several_jj,times_nns,better_jjr,s_vbd,difference_nn,smell_nn,sweet_jj,its_prp,children_nns,river_nn,room_nn,show_nn,out_in,read_vb,happy_jj,plus_cc,know_vbp,few_jj,over_in,called_vbn,rooftop_nn,open_jj,more_rbr,night_nn,look_vbp,my_prp,lover_nn,more_jjr,air_nn,move_vb,first_rb,child_nn,asked_vbd,say_vb,was_vbd,3_cd,person_nn,came_vbd,stand_vb,down_rp,almost_rb,back_rb,case_nn,give_vb,wants_vbz,broken_jj,between_in,bad_jj,comfortable_jj,large_jj,above_in,too_rb,get_vb,easy_jj,meet_vb,where_wrb,even_rb,look_vb,try_vb,added_vbd,especially_rb,day_nn,best_jjs,say_vbp,like_vb,conclusion_nn,thing_nn,maybe_rb,probably_rb,selection_nn,cute_jj,bridge_nn,reasonable_jj,modern_jj,most_rbs,heavy_jj,care_nn,ordinary_jj,two_cd,seen_vbn,any_dt,instead_rb,like_jj,something_nn,addition_nn,side_nn,clear_jj,colors_nns,your_prp,favorite_jj,another_dt,love_nn,around_in,wrong_jj,thought_vbd,going_vbg,looks_vbz,being_vbg,quot_vb,point_nn,outside_jj,environment_nn,look_nn,space_nn,set_vbn,together_rb,everything_nn,class_nn,made_vbn,one_nn,remember_vb,flowers_nns,think_vb,far_rb,although_in,no_rb,longer_rb,simply_rb,however_rb,competition_nn,exists_vbz,problem_nn,whether_in,hearts_nns,drama_nn,created_vbn,film_nn,once_rb,their_prp,quot_nns,episode_nn,success_nn,number_nn,scene_nn,teaching_nn,guo_nn,s_vbn,li_nn,ghost_nn,create_vb,also_rb,reality_nn,through_in,were_vbd,completely_rb,confused_vbn,seems_vbz,always_rb,help_nn,she_prp,finally_rb,her_prp,got_vbd,attention_nn,material_nn,him_prp,his_prp,he_prp,start_vb,eventually_rb,suitable_jj,let_vb,understand_vbp,true_jj,meaning_nn,fact_nn,them_prp,into_in,micro,current_jj,unique_jj,vision_nn,reason_nn,began_vbd,to,gradually_rb,performance_nn,china_nn,concept_nn,characteristics_nns,growth_nn,said_vbd,various_jj,problems_nns,important_jj,write_vb,reading_vbg,words_nns,middle_nn,early_jj,stage_nn,group_nn,movie_nn,human_jj,nature_nn,values_nns,dead_jj,black_jj,never_rb,attitude_nn,art_nn,needs_vbz,self,feeling_nn,goes_vbz,no_dt,right_nn,without_in,don_vbp,course_nn,often_rb,actually_rb,own_jj,life_nn,things_nns,youth_nn,must_md,jay_nn,chou_nn,old_jj,heard_vbn,summer_nn,could_md,feelings_nns,watch_vb,quot_vbp,writer_nn,year_nn,became_vbd,literary_jj,former_jj,am_vbp,willing_jj,information_nn,clearly_rb,audience_nn,making_vbg,indeed_rb,perhaps_rb,height_nn,s_vbz,ignorant_jj,_vbp,_vb,innocent_jj,therefore_rb,works_nns,last_jj,may_md,tone_nn,whole_jj,visual_jj,beginning_nn,magical_jj,inside_in,men_nns,eyes_nns,obviously_rb,author_nn,news_nn,everyone_nn,imagination_nn,understanding_nn,dream_nn,live_vb,opening_nn,girls_nns,period_nn,theme_nn,part_nn,warmth_nn,makes_vbz,characters_nns,knows_vbz,character_nn,simple_jj,t_nns,m_nn,while_nn,background_nn,dialogue_nn,sense_nn,chasing_vbg,shooting_vbg,performances_nns,only_jj,director_nn,classic_jj,scenes_nns,these_dt,explain_vb,palace_nn,adapted_vbn,example_nn,all_pdt,shoot_vb,emotional_jj,plot_nn,xiao_nnp,broke_vbd,emotion_nn,fully_rb,found_vbd,didn_vbp,t_jj,later_rb,took_vbd,based_vbn,s_nns,sometimes_rb,movies_nns,novel_nn,rather_rb,certain_jj,familiar_jj,process_nn,works_vbz,inevitably_rb,points_nns,mind_nn,while_in,pure_nn,expression_nn,those_dt,relationship_nn,vast_jj,image_nn,written_vbn,awkward_rb,novels_nns,choice_nn,actors_nns,acting_vbg,t_cc,age_nn,so,called_jj,role_nn,sentence_nn,section_nn,done_vbn,particularly_rb,except_in,step_nn,society_nn,pure_jj,white_jj,strong_jj,continues_vbz,heart_nn,such_pdt,feel_vbp,don_vb,dreams_nns,hidden_jj,second,obvious_jj,books_nns,handsome_jj,male_nn,mention_vb,ask_vb,appearance_nn,body_nn,temperament_nn,ground_nn,nothing_nn,old,short_jj,era_nn,since_in,friendship_nn,felt_vbd,stupid_jj,pain_nn,others_nns,actor_nn,chen_nn,separated_vbn,plots_nns,god_nn,someone_nn,death_nn,protagonist_nn,similar_jj,_vbz,strange_jj,love_vb,_vbd,weak_jj,screen_nn,mother_nn,father_nn,loves_vbz,daughter_nn,song_nn,friend_nn,perfect_jj,happened_vbd,ending_vbg,feels_vbz,light_nn,play_nn,songs_nns,watched_vbd,somewhat_rb,tells_vbz,girl_nn,fighting_vbg,left_vbd,huge_jj,boy_nn,home_nn,suddenly_rb,had_vbd,fortunately_rb,help_vb,boss_nn,accident_nn,told_vbd,turned_vbd,sang_nn,hope_vbp,opportunity_nn,female_jj,power_nn,gave_vbd,wonderful_jj,hollywood_nn,relatively_rb,leaving_vbg,far,fight_vb,man_nn,change_nn,anything_nn,head_nn,dance_nn,believe_vb,century_nn,well,skills_nns,didn_vbz,secret_jj,anti,woman_nn,least_jjs,writing_vbg,search_nn,doesn_vbz,matter_nn,played_vbn,romantic_jj,dances_nns,brought_vbn,inferior_jj,degree_nn,results_nns,play_vb,falling_vbg,himself_prp,off_rp,fell_vbd,cause_nn,there_rb,warm_jj,given_vbn,made_vbd,comedy_nn,originally_rb,liked_vbd,cinema_nn,couldn_vbp,title_nn,year,word_nn,change_vb,poor_jj,description_nn,end_nn,lost_vbn,until_in,half_nn,watching_vbg,in,law_nn,directly_rb,phrase_nn,bloody_jj,likes_vbz,land_nn,away_rb,believe_vbp,past_nn,history_nn,development_nn,pursuit_nn,looked_vbd,special_jj,effect_nn,subtle_jj,passed_vbn,crying_vbg,office_nn,take_vb,company_nn,giving_vbg,flying_vbg,sky_nn,stories_nns,tears_nns,looking_vbg,become_vb,blood_nn,return_nn,beauty_nn,save_vb,possible_jj,gives_vbz,game_nn,pair_nn,combination_nn,using_vbg,personality_nn,fashioned_jj,war_nn,powerful_jj,final_jj,result_nn,become_vbn,episodes_nns,continue_vb,talk_vb,afraid_jj,played_vbd,states_nns,king_nn,taking_vbg,extremely_rb,guys_nns,goddess_nn,sun_nn,masters_nns,master_nn,light_jj,murder_nn,earth_nn,long,unlike_in,films_nns,bright_jj,need_vbp,second_nn,die_vb,thinking_vbg,field_nn,our_prp,natural_jj,hand_nn,seem_vbp,effects_nns,realistic_jj,props_nns,waiting_vbg,complete_jj,definitely_rb,ideas_nns,joy_nn,desire_nn,ghosts_nns,put_vbn,general_jj,existence_nn,plaster_nn,arrogant_jj,seeing_vbg,interesting_jj,turned_vbn,countless_jj,empty_jj,mr,prodigal_jj,son_nn,super_jj,touching_vbg,make_vbp,love_cc,plays_vbz,series_nn,hair_nn,future_nn,battle_nn,violence_nn,tv_nn,moment_nn,feel_nn,amazing_jj,don_nn,country_nn,fairy_nn,truth_nn,constantly_rb,directors_nns,circle_nn,crazy_jj,brother_nn,latter_jj,path_nn,able_jj,party_nn,historical_jj,pity_nn,six_cd
0.0,0.0635714250835036,0.0,0.06202497758978794,0.0,0.07647339110594491,0.06005529584257298,0.07647339110594491,0.1427410623598074,0.105213269113889,0.8063514618993841,0.0,0.0,0.0,0.0,0.11393568732719425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042929613943727796,0.0,0.0,0.0,0.0,0.0,0.0,0.0635714250835036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025185403298924127,0.0,0.0,0.0,0.0,0.0,0.0,0.03135138927962262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06705315304994905,0.0,0.0,0.0640923686070538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08348611874166033,0.05521696189112704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06705315304994905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15937237466697193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08348611874166033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055662132523971834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04234247876309448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055662132523971834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05357620102855798,0.06523966884048141,0.0,0.0,0.0,0.0,0.0320461843035269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062026872612940355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07968618733348597,0.0,0.0,0.0726932637089446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15330079353027423,0.07404949212764662,0.0,0.0,0.0,0.0,0.0,0.0,0.043533769885280925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04415596297256212,0.0,0.0,0.0,0.06705315304994905,0.059243821931859224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1015863006949537,0.0,0.0,0.0,0.0,0.0,0.0,0.07968618733348597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1271428501670072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05357620102855798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05088227118865948,0.0,0.0,0.0,0.054593081755651224,0.0,0.0,0.0,0.046490440187763854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04994234157944322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035916886308012375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0605889286642734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06523966884048141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04684898361910231,0.0,0.0,0.0,0.062026872612940355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06903960024865578,0.07968618733348597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09369796723820462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13010479786201715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15420026861785271,0.0,0.0,0.0,0.0,0.04234247876309448,0.0,0.0,0.0,0.06973566028164578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04545900728789853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06778361435742422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040146563262646665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06935677619498898,0.0,0.06202497758978794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03678542533707953,0.0,0.0,0.0,0.0
0.0,0.0,0.2391373832634043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527140688394825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08980282359515275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4565057427123672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21107838580352867,0.2391373832634043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2391373832634043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2241658860303579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09281352203611411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07287351100969953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06273061775262449,0.07070237961428917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06658353736426528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10930571977835501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2391373832634043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21905014766519335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1302126414837797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21905014766519335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1534635064160687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08980282359515275,0.0,0.12422392839945383,0.2391373832634043,0.0,0.0,0.0,0.0,0.10796410076515506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07361512965984518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19975061209279585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20404679350794877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20404679350794877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10536805986347599,0.0,0.0,0.21905014766519335,0.0
