place,go,branch,much,people,popular,menu,ice,long,feel,full,set,cream,whipped,hot,honey,fan,good,service,little,car,park,parking,lot,building,first,baht,sit,time,already,low,car park,long time,star,theater,chiang,mai,really,cool,variety,flavor,choose,per,piece,taste,buy,chiang mai,delicious,food,like,eat,spicy,shop,ha,chili,sauce,ok,good taste,people like,like eat,house,second,used,pig,pan,seafood,price,mall,use,kind,common,sea,fresh,shrimp,enough,review,price baht,first time,located,road,restaurant,atmosphere,today,green,tea,quietly,dessert,bring,high,stay,leave,friend,overall,glass,size,high price,siam,thai,fried,rice,sour,soup,deep,cheese,evening,quite,wait,queue,restaurant located,located siam,come,adult,decorated,pretty,order,curry,chicken,milk,sweet,small,next,school,love,japanese,great,main,focus,fruit,juice,cake,expensive,sitting,music,chair,passed,original,korean,restaurant delicious,three,king,want,fish,front,noodle,want eat,street,mouth,ever,face,big,promotion,forgive,salmon,name,meat,egg,well,water,cold,shop located,hospital,door,seat,work,hard,find,grilled,pork,neck,fine,sticky,normal,think,taste like,went,hungry,still,soon,understand,real,worth,talk,different,country,way,cook,crab,american,raw,material,tell,story,owner,known,brother,family,make,new,start,quot,saw,dragon,mixed,many,served,bit,doe,try,french,market,experience,end,appetite,lt,gt,speed,value,money,four,difficult,please,one,comment,win,thank,tell story,social,world,know,put,color,filled,squid,tasty,woman,anyone,would,recommend,book,eaten,see,lot restaurant,discovery,customer,dark,beautiful,view,typical,store,famous,line,enjoy,comfort,city,type,single,dish,recommended,paste,inexpensive,version,serve,paper,red,eating,university,young,fall,wine,every,get,free,sashimi,soft,le,sushi,forget,compared,salmon sashimi,traditional,better,okay,fast,ten,year,idea,table,fire,ordered,disappointed,funny,ten year,really like,near,style,nice,longer,chinese,considered,quality,dipping,behind,bean,box,several,difference,smell,lose,sound,pas,child,river,let,floor,ancient,room,suit,show,walk,drink,read,happy,hour,plus,top,moved,called,rooftop,roof,open,night,look,lover,call,add,air,tight,move,added,asked,say,wa,person,came,point,stand,island,almost,back,case,give,oil,grill,broken,bad,comfortable,large,complicated,easy,map,meet,even,selling,especially,day,best,every day,conclusion,thing,maybe,probably,fun,would like,outside,selection,cute,bridge,left,reasonable,modern,heavy,care,ordinary,two,seen,instead,something,addition,side,temple,clear,tried,pro,favorite,another,cup,screaming,around,wrong,thought,going,afraid,thought wa,meaning,certainly,environment,space,together,everything,middle,class,highlight,made,lower,remember,flower,listen,turn,far,although,becoming,student,simply,pursuing,however,competition,exists,biggest,problem,parent,whether,college,examination,heart,thousand,online,drama,evolution,created,film,caused,learn,develop,episode,achieved,success,number,million,scene,teaching,teacher,gao,guo,mao,li,replaced,ghost,horse,rich,generation,qi,wolf,create,lin,suffering,also,reality,method,mind,completely,developed,confused,seems,always,state,help,finally,confidence,got,rid,attention,hundred,bird,eventually,realized,suitable,true,fact,term,major,recent,issue,current,unique,vision,reason,broadcast,began,pay,gradually,performance,china,exaggerated,reflect,concept,characteristic,entertainment,growth,said,described,various,teenager,important,film ha,quot little,quot wa,quot wolf,quot also,reality quot,ha always,recent year,pay attention,many year,important reason,promised,write,reading,word,early,stage,group,movie,human,nature,black,brain,never,expressed,attitude,art,form,need,saying,right,speak,without,course,often,actually,aesthetic,freedom,cloud,blind,life,speech,youth,must,jay,chou,old,heard,jingming,fantasy,summer,partner,neighbor,could,express,feeling,precise,language,watch,writer,became,smart,magic,supported,literary,former,willing,successful,information,clearly,audience,making,indeed,perhaps,wealth,disdain,height,shameless,ignorant,appearance,changed,innocent,therefore,commercial,public,last,mountain,standard,smashed,may,article,tone,whole,visual,beginning,magical,narrow,inside,men,eye,obviously,author,hall,news,melody,channel,everyone,imagination,understanding,dream,live,opening,girl,period,paragraph,friendship,theme,part,warmth,treatment,character,morning,simple,pick,terrible,narrative,background,dialogue,sense,chasing,shooting,technique,director,classic,rest,explain,xiao,palace,section,adapted,novel,example,yuan,scriptwriter,embarrassment,shoot,purpose,emotional,plot,broke,cut,emotion,fully,found,later,took,expression,based,boring,mirror,sometimes,rather,viewer,certain,familiar,process,inevitably,pure,vivid,key,relationship,expectation,related,presented,critic,lack,conflict,useless,vast,image,written,understood,chase,reach,awkward,change,proved,position,correct,injury,throughout,choice,actor,yang,mi,acting,age,sequel,role,shaping,sentence,answer,done,particularly,except,costume,match,factor,makeup,photo,step,war,society,white,attribute,strong,continues,artist,sorrow,basic,distorted,hidden,rule,obvious,secretly,handsome,male,mention,ask,exquisite,body,temperament,ground,nothing,memory,short,cruel,era,since,film quot,time quot,group people,people quot,human nature,jay chou,year old,guo jingming,quot quot,say quot,want go,go back,many people,quot want,want say,quot one,whole film,men woman,everyone ha,make people,little bit,one person,big problem,wa enough,found wa,like many,movie film,also make,work quot,quot ha,character plot,anyone ha,ha seen,film always,always feel,love quot,quot let,friendship quot,felt,stupid,hurt,pain,others,cry,excellent,chen,die,separated,god,someone,death,protagonist,similar,strange,blame,weak,screen,mother,cheng,father,song,daughter,fate,killed,sister,perfect,happened,latter,ending,fake,light,sword,gentle,play,generally,bitter,first one,one wa,good thing,ugly,discovered,chance,heroine,watched,somewhat,fighting,ideal,grew,hometown,huge,send,boy,sing,home,suddenly,fortunately,bos,quickly,helped,contact,fight,trouble,accident,told,turned,sang,hope,stop,effort,opportunity,female,power,gave,wonderful,inspirational,sum,telling,fairy,hollywood,minute,relatively,leaving,bed,man,anything,hand,head,dance,believe,century,soundtrack,accept,leaf,popularity,skill,figure,secret,advantage,tale,least,called quot,car accident,hard work,people feel,feel like,fairy tale,writing,search,previous,thrilling,matter,played,singing,dancing,jump,equivalent,romantic,smile,brought,inferior,martial,level,degree,result,us,song dance,dance drama,martial art,main line,old man,childhood,question,falling,picked,fell,cause,warm,gone,mean,given,baby,calm,hey,dead,regret,comedy,let go,originally,wanted,liked,cinema,spit,title,started,youthful,everywhere,poor,description,skin,flash,spring,lost,thief,belief,walking,sad,steal,half,watching,worried,deeply,sneak,directly,phrase,bloody,handed,affectionate,walked,foreign,land,away,eager,past,history,lonely,spend,passing,development,job,pursuit,looked,soul,sadness,special,effect,intention,subtle,shadow,quot film,beginning end,first half,phrase quot,whole movie,two people,special effect,film story,story happened,ago,office,take,company,rush,giving,naturally,progress,happiness,flying,sky,ended,energy,tear,looking,become,spot,cover,born,escape,year ago,old age,wa born,knife,enemy,stood,blood,physical,lead,return,showing,beauty,hero,spoke,thick,evil,rise,destroyed,appeared,save,justice,west,possible,action,humor,bullet,sigh,designed,game,fascinating,undoubtedly,pair,combination,unexpected,using,legal,principle,unspeakable,personality,grow,pattern,guy,powerful,final,name quot,house wa,said quot,quot doe,god ha,doe understand,thing ha,beaten,continue,according,united,taken,ha become,united state,taking,super,extremely,chosen,goddess,surprise,one side,bad guy,make feel,entered,summed,inner,fortune,buddha,knew,setting,loved,sun,bright,master,warrior,late,rare,murder,stick,wang,killing,refused,present,earth,distance,kung,fu,profound,unlike,western,detailed,kung fu,quot go,close,thinking,field,wrote,love love,promise,colorful,natural,yellow,leisurely,general,appear,seem,prop,golden,waiting,grand,complete,logic,definitely,mainstream,philosophy,hate,demon,victory,desire,accompanied,joy,lie,hong,concerned,inexplicably,run,freely,admit,ruthless,birth,swallowed,subject,opinion,trying,existence,one thing,beautiful woman,true love,every time,quot like,movie ghost,feel good,zhou,prodigal,plaster,arrogant,seeing,interesting,countless,playing,medicine,repeated,listening,record,empty,lord,compare,ke,chest,beat,leg,straight,village,son,touching,touch,earn,borrow,higher,dazzling,beach,xu,limit,receive,soy,huang,series,reaction,describe,hair,avoid,belongs,future,gun,battle,element,advance,violence,fly,slogan,prodigal plaster,dance film,life quot,chinese movie,quot love,quot say,quot magic,visual effect,soy sauce,wa also,red hair,end film,word quot,tv,missed,jin,arrangement,horror,forest,younger,moment,silent,tv series,really good,horror film,relaxed,amazing,goodness,mistake,darkness,courage,extreme,leading,domestic,pursue,ridiculous,bright spot,big screen,devil,recognize,living,truth,arm,picture,law,constantly,come back,time space,movement,necessarily,holding,happen,worry,structure,animal,sin,husband,wife,also good,mv,round,delicate,taiwan,circle,silk,production,sure,crazy,help sigh,tired,fund,limited,break,investment,script,brings,philosophical,met,absolutely,suspense,path,industry,appreciate,able,attack,necessary,realistic,trend,europe,filmmaker,kong,civilization,serious,box office,hong kong,letter,time wa,paris,event,party,historical,gold,realism,reveal,lawyer,goal,pity,six,zhang
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11435926364510943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11435926364510943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15855026488081403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2866965368221211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12062257842737643,0.0,0.15855026488081403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2866965368221211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13256228026468553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08559276835436838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07414317462714164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10013115924327014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391258171085028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05639832342218784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31710052976162806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11158075297049688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2866965368221211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07943259734149445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19275751300148683,0.13256228026468553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1827445983576071,0.0,0.0,0.0,0.0,0.0,0.0,0.14334826841106055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22871852729021885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08837127902898093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31710052976162806,0.3003680050067634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06461124106017975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10430131267566033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11736028379493205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1241960178872532,0.12062257842737643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14334826841106055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07222004865499619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15855026488081403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
